Country Code,Indicator Name,2017,2018,2019,2020
PHL,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",0.23,0.25,0.28,0.31
PHL,"Incidence of HIV, all (per 1,000 uninfected population)",0.12,0.14,0.15,0.16
PHL,"Incidence of malaria (per 1,000 population at risk)",0.267733904653961,0.17298329175016,0.211290333960482,0.231839154859663
PHL,"Incidence of tuberculosis (per 100,000 people)",554.0,554.0,554.0,544.0
PHL,Income share held by fourth 20%,,20.7,,
PHL,Income share held by highest 10%,,33.5,,
PHL,Income share held by highest 20%,,49.2,,
PHL,Income share held by lowest 10%,,2.5,,
PHL,Income share held by lowest 20%,,6.2,,
PHL,Income share held by second 20%,,9.9,,
PHL,Income share held by third 20%,,14.0,,
PHL,Individuals using the Internet (% of population),41.6,44.1,43.0266,53.7649
PHL,"Industrial design applications, nonresident, by count",666.0,660.0,625.0,628.0
PHL,"Industrial design applications, resident, by count",751.0,929.0,1110.0,665.0
PHL,"Industry (including construction), value added (% of GDP)",30.126550577136417,30.563740155156065,30.32750787899621,28.39991758505213
PHL,"Industry (including construction), value added (annual % growth)",7.019457758520105,7.3029841076246385,5.469628739259818,-13.12109735576736
PHL,"Industry (including construction), value added (constant 2015 US$)",108153685577.17116,116052132046.68233,122399752813.6314,106339562083.73622
PHL,"Industry (including construction), value added (constant LCU)",5202581583100.0,5582525289300.0,5887868696900.0,5115315713000.0
PHL,"Industry (including construction), value added (current LCU)",4987947862400.0,5582525289300.0,5919281491300.0,5098232099100.0
PHL,"Industry (including construction), value added (current US$)",98959915307.8384,106007856021.00056,114281147005.7321,102737027171.23552
PHL,"Industry (including construction), value added per worker (constant 2015 US$)",14133.400672212694,14231.0138745469,14524.953959439188,14052.697988724696
PHL,"Inflation, GDP deflator (annual %)",2.320259946801457,3.7406538308698742,0.6970763010453425,1.6504901854718952
PHL,"Inflation, GDP deflator: linked series (annual %)",2.32025994680146,3.74065383086987,0.697076301045342,1.6504901854719
PHL,"Inflation, consumer prices (annual %)",2.85318772590947,5.30934661627707,2.39206534422404,2.3931623931624
PHL,Informal payments to public officials (% of firms),,,,
PHL,Insurance and financial services (% of commercial service exports),0.9267032374109664,0.9528705073257284,0.7848141180377012,0.5202838313001878
PHL,Insurance and financial services (% of commercial service imports),7.768036677867666,7.73263971922357,8.725907569315181,11.007586453613396
PHL,"Insurance and financial services (% of service exports, BoP)",0.9261938583152258,0.952402946900738,0.7844512810687395,0.5199266495742033
PHL,"Insurance and financial services (% of service imports, BoP)",7.680748691222209,7.583076137817166,8.559323257457782,10.760510319613628
PHL,"Intentional homicides (per 100,000 people)",7.74603342168899,5.20499271079963,4.31596781848061,
PHL,"Intentional homicides, female (per 100,000 female)",1.29996138601541,0.919680902130699,0.796399889931282,
PHL,"Intentional homicides, male (per 100,000 male)",14.0129014033854,9.36773337894633,7.73239127538813,
PHL,Interest payments (% of expense),13.778044379410998,13.452295517134182,12.462551805853368,10.833687465013243
PHL,Interest payments (% of revenue),12.560808736476666,12.320050668935904,11.505204205243732,13.322159429577365
PHL,Interest payments (current LCU),310541000000.0,349215000000.0,360874000000.0,380412170000.0
PHL,"Interest rate spread (lending rate minus deposit rate, %)",3.74875,3.0017899640153303,3.0121813914182,
PHL,"Internally displaced persons, new displacement associated with conflict and violence (number of cases)",645000.0,188000.0,183000.0,111000.0
PHL,"Internally displaced persons, new displacement associated with disasters (number of cases)",2529000.0,3802000.0,4495000.0,4450000.0
PHL,"Internally displaced persons, total displaced by conflict and violence (number of people)",445000.0,301000.0,182000.0,153000.0
PHL,International migrant stock (% of population),,,,
PHL,"International migrant stock, total",,,,
PHL,"International tourism, expenditures (% of total imports)",10.529116249412397,9.614746315749,9.866186727678954,4.874797199464774
PHL,"International tourism, expenditures (current US$)",12442000000.0,12474000000.0,12926000000.0,4872000000.0
PHL,"International tourism, expenditures for passenger transport items (current US$)",592000000.0,611000000.0,888000000.0,304000000.0
PHL,"International tourism, expenditures for travel items (current US$)",11850000000.0,11863000000.0,12038000000.0,4568000000.0
PHL,"International tourism, number of arrivals",6621000.0,7168000.0,8261000.0,1483000.0
PHL,"International tourism, number of departures",,,,1483000.0
PHL,"International tourism, receipts (% of total exports)",9.635769402454253,10.749793135317638,12.090864779317432,3.4597919499058714
PHL,"International tourism, receipts (current US$)",8349000000.0,9715000000.0,11455000000.0,2769000000.0
PHL,"International tourism, receipts for passenger transport items (current US$)",1361000000.0,1475000000.0,1674000000.0,759000000.0
PHL,"International tourism, receipts for travel items (current US$)",6988000000.0,8240000000.0,9781000000.0,2010000000.0
PHL,Investment in ICT with private participation (current US$),,,,
PHL,Investment in energy with private participation (current US$),1700000000.0,19120000.0,52500000.0,59610000.0
PHL,Investment in transport with private participation (current US$),53550000.0,,1733250000.0,
PHL,Investment in water and sanitation with private participation (current US$),,18960000.0,32070000.0,
PHL,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",27.564,27.248,27.039,23.181
PHL,"Labor force participation rate for ages 15-24, female (%) (national estimate)",27.5,27.193,26.99,23.265
PHL,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",46.212,43.758,42.082,36.718
PHL,"Labor force participation rate for ages 15-24, male (%) (national estimate)",46.186,43.718,42.04,36.677
PHL,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",37.099,35.7,34.75,30.132
PHL,"Labor force participation rate for ages 15-24, total (%) (national estimate)",37.104,35.701,34.754,30.126
PHL,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",44.889,45.374,46.404,42.519
PHL,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",44.917,45.393,46.418,42.535
PHL,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",46.775,47.197,48.328,44.512
PHL,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",73.27,72.454,72.334,66.833
PHL,"Labor force participation rate, male (% of male population ages 15+) (national estimate)",73.316,72.483,72.361,66.849
PHL,"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",75.32,74.526,74.406,68.91
PHL,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",59.14,58.98,59.44,54.75
PHL,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",59.141,58.981,59.444,54.746
PHL,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",61.264,61.074,61.577,56.914
PHL,Labor force with advanced education (% of total working-age population with advanced education),60.41,,,
PHL,"Labor force with advanced education, female (% of female working-age population with advanced education)",54.019,,,
PHL,"Labor force with advanced education, male (% of male working-age population with advanced education)",68.397,,,
PHL,Labor force with basic education (% of total working-age population with basic education),65.648,,,
PHL,"Labor force with basic education, female (% of female working-age population with basic education)",43.644,,,
PHL,"Labor force with basic education, male (% of male working-age population with basic education)",83.939,,,
PHL,Labor force with intermediate education (% of total working-age population with intermediate education),53.073,,,
PHL,"Labor force with intermediate education, female (% of female working-age population with intermediate education)",39.792,,,
PHL,"Labor force with intermediate education, male (% of male working-age population with intermediate education)",66.43,,,
PHL,"Labor force, female (% of total labor force)",37.79024907427663,38.27815925477706,38.82039726595128,38.59304441758389
PHL,"Labor force, total",42974771.0,43800369.0,45091808.0,42419079.0
PHL,Labor tax and contributions (% of commercial profits),8.7,8.7,8.9,
PHL,Land area (sq. km),298170.0,298170.0,298170.0,298170.0
PHL,Land area where elevation is below 5 meters (% of total land area),,,,
PHL,Land under cereal production (hectares),7364502.0,7311944.0,7168316.0,7272792.0
PHL,"Lead time to export, median case (days)",,1.0,,
PHL,"Lead time to import, median case (days)",,2.0,,
PHL,Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),,,90.9132614135742,
PHL,Learning poverty: Share of Female Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),,,89.6832656860351,
PHL,Learning poverty: Share of Male Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),,,92.1014251708984,
PHL,Lending interest rate (%),5.62725,6.1185,7.09583333333333,
PHL,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,28.0621461327,28.1742007918,26.2510385326,26.2510385326
PHL,"Life expectancy at birth, female (years)",73.35,73.556,73.742,73.997
PHL,"Life expectancy at birth, male (years)",69.667,69.815,69.986,70.244
PHL,"Life expectancy at birth, total (years)",71.516,71.689,71.865,72.119
PHL,Lifetime risk of maternal death (%),0.260270528504265,0.254720609175455,0.249960738605864,0.242392089582353
PHL,Lifetime risk of maternal death (1 in: rate varies by country),380.0,390.0,400.0,410.0
PHL,Liner shipping connectivity index (maximum value in 2004 = 100),30.2016515526,31.4811601456,30.5055815497,29.2474289842
PHL,"Listed domestic companies, total",264.0,264.0,265.0,268.0
PHL,"Literacy rate, adult female (% of females ages 15 and above)",,,96.8524322509766,98.5443801879883
PHL,"Literacy rate, adult male (% of males ages 15 and above)",,,95.7057266235352,98.4052200317383
PHL,"Literacy rate, adult total (% of people ages 15 and above)",,,96.2781677246094,98.4745712280273
PHL,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",,,1.01006996631622,1.00223004817963
PHL,"Literacy rate, youth female (% of females ages 15-24)",,,98.8929061889648,99.329231262207
PHL,"Literacy rate, youth male (% of males ages 15-24)",,,97.8973083496094,99.1074905395508
PHL,"Literacy rate, youth total (% of people ages 15-24)",,,98.3845062255859,99.2161483764648
PHL,Livestock production index (2014-2016 = 100),97.94,98.19,100.14,94.27
PHL,Logistics performance index: Ability to track and trace consignments (1=low to 5=high),,3.06,,
PHL,Logistics performance index: Competence and quality of logistics services (1=low to 5=high),,2.78,,
PHL,Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high),,3.29,,
PHL,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),,2.53,,
PHL,Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high),,2.98,,
PHL,Logistics performance index: Overall (1=low to 5=high),,2.9,,
PHL,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),,2.73,,
PHL,Losses due to theft and vandalism (% of annual sales for affected firms),,,,
PHL,Low-birthweight babies (% of births),21.08948,21.08273142,21.10259009,21.14414662
PHL,"Lower secondary completion rate, female (% of relevant age group)",83.8720016479492,85.7750015258789,87.7089996337891,89.7020034790039
PHL,"Lower secondary completion rate, male (% of relevant age group)",71.0469970703125,74.0400009155273,75.8970031738281,77.1429977416992
PHL,"Lower secondary completion rate, total (% of relevant age group)",77.2630004882812,79.7369995117188,81.625,83.2149963378906
PHL,Lower secondary school starting age (years),12.0,12.0,12.0,12.0
PHL,Machinery and transport equipment (% of value added in manufacturing),39.55192791014095,24.62788039843072,19.592373147945064,28.842078699771907
PHL,Male primary school age children out-of-school (%),,,5.12960052490234,
PHL,Male pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,,,91.6743545532226,
PHL,"Mammal species, threatened",,38.0,,
PHL,Manufactures exports (% of merchandise exports),80.8345389911726,81.89096609467218,81.14698806457463,79.81220881317948
PHL,Manufactures imports (% of merchandise imports),73.61774323271332,73.75378010032814,73.53270922326801,74.88475991693213
PHL,"Manufacturing, value added (% of GDP)",19.50020205604885,19.098247167023843,18.516454400011405,17.658179047866053
PHL,"Manufacturing, value added (annual % growth)",8.03343944252228,5.144912488816857,3.7876207775124016,-9.78203687612806
PHL,"Manufacturing, value added (constant 2015 US$)",70488405523.37845,74114972302.31862,76922166392.4888,69397611710.05896
PHL,"Manufacturing, value added (constant LCU)",3317641432600.0,3488331181000.0,3620455937600.0,3266301602700.0
PHL,"Manufacturing, value added (current LCU)",3228580414900.0,3488331181000.0,3614016234100.0,3169921002900.0
PHL,"Manufacturing, value added (current US$)",64054407390.96241,66240722688.31287,69774333445.25365,63878664971.5493
PHL,Marine protected areas (% of territorial waters),1.15906292876311,1.15906292876311,1.159064,1.159064
PHL,Market capitalization of listed domestic companies (% of GDP),88.40744295391757,74.44994175835483,73.0757984667356,75.40827262881467
PHL,Market capitalization of listed domestic companies (current US$),290401420000.0,258223590000.0,275366710000.0,272790290000.0
PHL,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",84.0,82.0,81.0,78.0
PHL,"Maternal mortality ratio (national estimate, per 100,000 live births)",,,,
PHL,Medium and high-tech exports (% manufactured exports),78.87594901357599,80.7921795455908,81.188798662447,81.1829358082626
PHL,Medium and high-tech manufacturing value added (% manufacturing value added),46.3621574289063,37.548063992733,26.1104440499254,41.5717734792962
PHL,Merchandise exports (current US$),68713000000.0,67488000000.0,70334000000.0,63879000000.0
PHL,Merchandise exports by the reporting economy (current US$),63130626512.0,67483165955.00001,70875127463.0,63636985845.0
PHL,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",0.0509267225375765,0.0881634258826581,0.7843568863988457,0.0151532522666732
PHL,Merchandise exports to economies in the Arab World (% of total merchandise exports),1.2631769983280916,0.9192249966660592,1.0283729159859332,0.8439230690593688
PHL,Merchandise exports to high-income economies (% of total merchandise exports),76.39808168200616,73.75553690114359,72.27170260080383,71.52961150119664
PHL,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),20.45660344356825,22.77010691413996,23.752009142824107,25.31122137719155
PHL,Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),0.2593844874466339,0.3542329507175238,0.3110630920771089,0.3082296032652393
PHL,Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),1.4496170077229409,1.4797387746536408,1.4929107331092657,1.4128234281709635
PHL,Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),0.1975630575696765,0.1934245306259653,0.2037703213661167,0.1900083848950876
PHL,Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),0.959472312356766,1.0469770734691666,0.9241459824420548,1.0470671436622627
PHL,Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),0.2283512867919944,0.3118194293674939,0.2600412409786709,0.1858853093515809
PHL,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),3.094388151888012,3.386192758833791,3.1919313699732172,3.1440138693451343
PHL,Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),20.45660344356825,22.77010691413996,23.752009142824107,25.31122137719155
PHL,Merchandise imports (current US$),101902000000.0,115119000000.0,112909000000.0,90751000000.0
PHL,Merchandise imports by the reporting economy (current US$),92838698623.0,108929000000.0,120767000000.0,94802164328.0
PHL,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",0.0044053547288595,0.0031936949756263,4.116182848791475,5.072608057092289
PHL,Merchandise imports from economies in the Arab World (% of total merchandise imports),3.851923358514267,4.88723987918736,2.9579987422060663,1.875874026300848
PHL,Merchandise imports from high-income economies (% of total merchandise imports),56.63363414916963,55.98540442490062,49.35442142224284,48.80588519257503
PHL,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),39.16347365406994,39.33944662761983,41.86482584646468,41.4200919898222
PHL,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),0.855254877305326,1.655119312579754,1.3733055329684434,1.3286429818648982
PHL,Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),1.1160195945953464,1.057228149528592,1.3257060347611518,1.2627829854791837
PHL,Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),0.1751575317318308,0.070722902991857,0.0349313852294086,0.0265690337119873
PHL,Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),1.9472005993329853,1.7395407402987266,1.7957916947510495,1.8648319229119616
PHL,Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),0.1048542390660822,0.149344147104995,0.1348352347909611,0.2185878365424568
PHL,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),4.198486842031571,4.671955252503925,4.664569882501015,4.701414760510487
PHL,Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),39.16347365406994,39.33944662761983,41.86482584646468,41.4200919898222
PHL,Merchandise trade (% of GDP),51.9406409224261,52.64848387658114,48.628349223622685,42.74485428566249
PHL,Methane emissions (% change from 1990),,,,
PHL,Methane emissions (kt of CO2 equivalent),65882.24379,66117.8598,65051.00831,65722.00682
PHL,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),3273.0,3356.9,3335.6,3216.2
PHL,Military expenditure (% of GDP),1.16796083355235,1.18424717696738,1.13133132483668,1.2972400391072498
PHL,Military expenditure (% of general government expenditure),6.12756216597493,5.67972053164947,5.22059139924769,4.92193905059574
PHL,Military expenditure (current LCU),193375200000.0,216305000000.0,220811700000.0,232875000000.0
PHL,Military expenditure (current USD),3836464209.62757,4107401278.80522,4268129892.72253,4693073497.10808
PHL,Mineral rents (% of GDP),0.457178741840246,0.452207033546381,0.374179664439701,0.400797063250695
PHL,Mobile cellular subscriptions,120000000.0,135000000.0,167000000.0,150000000.0
PHL,Mobile cellular subscriptions (per 100 people),112.3979818,123.9757392,151.5865313,133.3257005
PHL,Monetary Sector credit to private sector (% GDP),45.60519778838671,47.56279079742144,47.97366866357634,52.03569140036005
PHL,"Mortality caused by road traffic injury (per 100,000 population)",11.8,11.9,12.0,
PHL,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",24.6,24.6,24.5,
PHL,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",18.8,18.8,18.8,
PHL,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",30.6,30.5,30.4,
PHL,"Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)",,,202.8,
PHL,"Mortality rate attributed to household and ambient air pollution, age-standardized, female (per 100,000 female population)",,,166.2,
PHL,"Mortality rate attributed to household and ambient air pollution, age-standardized, male (per 100,000 male population)",,,250.8,
PHL,"Mortality rate attributed to unintentional poisoning (per 100,000 population)",0.2,0.2,0.2,
PHL,"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",0.1,0.1,0.1,
PHL,"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",0.3,0.3,0.3,
PHL,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",,,16.9,
PHL,"Mortality rate, adult, female (per 1,000 female adults)",115.335,113.193,111.252,108.591
PHL,"Mortality rate, adult, male (per 1,000 male adults)",160.841,158.765,156.406,153.067
PHL,"Mortality rate, infant (per 1,000 live births)",22.1,22.1,22.2,22.2
PHL,"Mortality rate, infant, female (per 1,000 live births)",19.6,19.6,19.7,19.7
PHL,"Mortality rate, infant, male (per 1,000 live births)",24.5,24.5,24.6,24.6
PHL,"Mortality rate, neonatal (per 1,000 live births)",13.8,14.0,14.3,14.4
PHL,"Mortality rate, under-5 (per 1,000 live births)",27.9,28.0,28.0,28.0
PHL,"Mortality rate, under-5, female (per 1,000 live births)",25.0,25.1,25.1,25.1
PHL,"Mortality rate, under-5, male (per 1,000 live births)",30.7,30.8,30.8,30.9
PHL,Multidimensional poverty headcount ratio (UNDP) (% of population),5.8,,,
PHL,Multidimensional poverty headcount ratio (World Bank) (% of population),,4.4,,
PHL,Multilateral debt service (% of public and publicly guaranteed debt service),16.60618326877489,20.492074867949672,16.231458085539796,17.93034911269946
PHL,"Multilateral debt service (TDS, current US$)",874216118.3,959496633.5,1059231610.8,1013446266.9
PHL,Natural gas rents (% of GDP),0.105639145946104,0.166364708759932,0.153193275613716,0.115070223869134
PHL,Net ODA provided to the least developed countries (% of GNI),,,,
PHL,"Net ODA provided, to the least developed countries (current US$)",,,,
PHL,"Net ODA provided, total (% of GNI)",,,,
PHL,"Net ODA provided, total (constant 2021 US$)",,,,
PHL,"Net ODA provided, total (current US$)",,,,
PHL,Net ODA received (% of GNI),0.0440010333508201,0.1426200793756348,0.2137896822958244,0.3742261071618231
PHL,Net ODA received (% of central government expense),0.358882371900053,1.1104550150476442,1.5853014041685864,2.0581794924260386
PHL,Net ODA received (% of gross capital formation),0.1911485387830762,0.5812916919137404,0.8908293472954101,2.3092834888433615
PHL,"Net ODA received (% of imports of goods, services and primary income)",0.1278472840660235,0.3964700628205589,0.6369695390994071,1.3555767710757056
PHL,Net ODA received per capita (current US$),1.5034874410269168,5.041962726892116,8.029204240360942,12.981079444129987
PHL,Net acquisition of financial assets (% of GDP),1.5443582081797984,-0.3254613237546929,-1.0506542555036618,4.100760120718487
PHL,Net acquisition of financial assets (current LCU),255694000000.0,-59446130000.0,-205065260000.0,736150970000.0
PHL,Net barter terms of trade index (2015 = 100),99.0678618053,96.3374926721,98.131475858,100.4890529731
PHL,"Net bilateral aid flows from DAC donors, Australia (current US$)",53930000.3051758,53619998.9318848,50990001.6784668,47400001.5258789
PHL,"Net bilateral aid flows from DAC donors, Austria (current US$)",3640000.10490417,610000.014305115,779999.971389771,639999.985694885
PHL,"Net bilateral aid flows from DAC donors, Belgium (current US$)",3140000.10490417,4909999.84741211,4590000.15258789,4369999.88555908
PHL,"Net bilateral aid flows from DAC donors, Canada (current US$)",10609999.6566772,10829999.9237061,8979999.54223633,10590000.1525879
PHL,"Net bilateral aid flows from DAC donors, Czechia (current US$)",100000.001490116,209999.993443489,289999.99165535,189999.997615814
PHL,"Net bilateral aid flows from DAC donors, Denmark (current US$)",-19999.9995529652,330000.013113022,579999.983310699,720000.028610229
PHL,"Net bilateral aid flows from DAC donors, Estonia (current US$)",,,,
PHL,"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",28280000.6866455,37619998.9318848,36479999.5422363,26629999.1607666
PHL,"Net bilateral aid flows from DAC donors, Finland (current US$)",649999.976158142,629999.995231628,620000.004768372,629999.995231628
PHL,"Net bilateral aid flows from DAC donors, France (current US$)",-11590000.1525879,106029998.779297,-11319999.6948242,274679992.675781
PHL,"Net bilateral aid flows from DAC donors, Germany (current US$)",34950000.762939505,14890000.3433228,30850000.3814697,31309999.4659424
PHL,"Net bilateral aid flows from DAC donors, Greece (current US$)",,,,
PHL,"Net bilateral aid flows from DAC donors, Hungary (current US$)",39999.9991059303,159999.99642372102,409999.99642372096,349999.99403953605
PHL,"Net bilateral aid flows from DAC donors, Iceland (current US$)",,140000.000596046,29999.999329447703,109999.999403954
PHL,"Net bilateral aid flows from DAC donors, Ireland (current US$)",189999.997615814,39999.9991059303,119999.997317791,370000.0047683721
PHL,"Net bilateral aid flows from DAC donors, Italy (current US$)",4530000.20980835,3880000.11444092,3200000.04768372,20409999.8474121
PHL,"Net bilateral aid flows from DAC donors, Japan (current US$)",-141710006.71386698,68489997.8637695,498470001.220703,649409973.144531
PHL,"Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)",37430000.3051758,61330001.8310547,72959999.0844727,152770004.272461
PHL,"Net bilateral aid flows from DAC donors, Lithuania (current US$)",,9999.99977648258,0.0,0.0
PHL,"Net bilateral aid flows from DAC donors, Luxembourg (current US$)",1679999.94754791,639999.985694885,1009999.99046326,1620000.00476837
PHL,"Net bilateral aid flows from DAC donors, Netherlands (current US$)",569999.992847443,629999.995231628,610000.014305115,370000.0047683721
PHL,"Net bilateral aid flows from DAC donors, New Zealand (current US$)",2269999.98092651,6349999.90463257,3049999.95231628,4989999.771118159
PHL,"Net bilateral aid flows from DAC donors, Norway (current US$)",2920000.07629395,939999.997615814,1669999.95708466,3480000.01907349
PHL,"Net bilateral aid flows from DAC donors, Poland (current US$)",0.0,79999.9982118607,79999.9982118607,129999.995231628
PHL,"Net bilateral aid flows from DAC donors, Portugal (current US$)",,,,
PHL,"Net bilateral aid flows from DAC donors, Slovak Republic (current US$)",9999.99977648258,,,
PHL,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",,,,
PHL,"Net bilateral aid flows from DAC donors, Spain (current US$)",2630000.1144409203,889999.985694885,850000.023841858,1230000.01907349
PHL,"Net bilateral aid flows from DAC donors, Sweden (current US$)",7079999.92370605,6780000.20980835,5809999.94277954,5980000.01907349
PHL,"Net bilateral aid flows from DAC donors, Switzerland (current US$)",1570000.05245209,1299999.95231628,1070000.05245209,1559999.94277954
PHL,"Net bilateral aid flows from DAC donors, Total (current US$)",191540000.4442783,499799994.7387726,857860000.2285093,1402479968.9203494
PHL,"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",9649999.61853027,13539999.961853,17399999.6185303,24620000.8392334
PHL,"Net bilateral aid flows from DAC donors, United States (current US$)",138990005.493164,104919998.168945,128279998.779297,137919998.168945
PHL,"Net capital account (BoP, current US$)",69242704.12850009,64861889.587419696,126951662.0055,63222186.9520898
PHL,Net domestic credit (current LCU),10476875195488.102,12034839343307.5,13318197764921.4,13942931484877.2
PHL,"Net errors and omissions (BoP, current US$)",-1587610064.31827,-2826085535.11065,2729034092.2936497,-2525581173.49034
PHL,"Net financial account (BoP, current US$)",-3661336037.56972,-11638271086.789,-190849492.357554,9116029384.34737
PHL,"Net financial flows, IBRD (NFL, current US$)",460499000.0,726326000.0,632029000.0,1658484000.0
PHL,"Net financial flows, IDA (NFL, current US$)",-17012000.0,-17217000.0,-16889000.0,-16987000.0
PHL,"Net financial flows, IMF concessional (NFL, current US$)",,,,
PHL,"Net financial flows, IMF nonconcessional (NFL, current US$)",,,,
PHL,"Net financial flows, RDB concessional (NFL, current US$)",-96047000.0,-82567000.0,-47608000.0,-19708000.0
PHL,"Net financial flows, RDB nonconcessional (NFL, current US$)",126293000.0,401180000.0,577517000.0,4009410000.0
PHL,"Net financial flows, bilateral (NFL, current US$)",-365682415.6,-143237704.7,273229599.7,879518565.8
PHL,"Net financial flows, multilateral (NFL, current US$)",480889000.0,1045978000.0,1152693000.0,6384573000.0
PHL,"Net financial flows, others (NFL, current US$)",7155724.5,9624841.8,2873998.1,2434858.8
PHL,"Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)",-2194168000.0,1021173000.0,1060465000.0,3049941000.0
PHL,Net foreign assets (current LCU),4403155593690.5205,4461032233073.48,4857890210004.0,6095824356050.7
PHL,"Net incurrence of liabilities, total (% of GDP)",3.660402076252415,2.7681507438913644,2.232142864004703,11.54856203505507
PHL,"Net incurrence of liabilities, total (current LCU)",606040000000.0,505608000000.0,435666590000.0,2073148610000.0
PHL,Net intake rate in grade 1 (% of official school-age population),65.06043,,,
PHL,"Net intake rate in grade 1, female (% of official school-age population)",65.00299,,,
PHL,"Net intake rate in grade 1, male (% of official school-age population)",65.11555,,,
PHL,Net investment in nonfinancial assets (% of GDP),,,,
PHL,Net investment in nonfinancial assets (current LCU),,,,
PHL,Net lending (+) / net borrowing (-) (% of GDP),-2.1160499079413984,-3.093624057666249,-3.2828012695528286,-7.447803234555109
PHL,Net lending (+) / net borrowing (-) (current LCU),-350347000000.0,-565056320000.0,-640732660000.0,-1336997877000.0
PHL,Net migration,36111.0,-15371.0,-24066.0,-41937.0
PHL,Net official aid received (constant 2021 US$),,,,
PHL,Net official aid received (current US$),,,,
PHL,Net official development assistance and official aid received (constant 2021 US$),187380004.882813,579690002.441406,917809997.558594,1483920043.94531
PHL,Net official development assistance and official aid received (current US$),160479995.727539,547400024.414063,886270019.53125,1456359985.35156
PHL,Net official development assistance received (constant 2021 US$),187380004.882813,579690002.441406,917809997.558594,1483920043.94531
PHL,Net official development assistance received (current US$),160479995.727539,547400024.414063,886270019.53125,1456359985.35156
PHL,"Net official flows from UN agencies, CERF (current US$)",2477273.94104004,5031710.14785767,3066075.0865936303,3114000.08201599
PHL,"Net official flows from UN agencies, FAO (current US$)",,542829.990386963,798439.145088196,117348.827421665
PHL,"Net official flows from UN agencies, IAEA (current US$)",482831.68673515297,390651.494264603,237063.42279911,181515.038013458
PHL,"Net official flows from UN agencies, IFAD (current US$)",10884613.9907837,5042009.83047485,7604685.306549069,8132975.578308111
PHL,"Net official flows from UN agencies, ILO (current US$)",1695940.0177002,2119485.61668396,2499880.07545471,2448479.65240479
