DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA/BHA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2009-0574-PHL,No,nat-geo-vol-ash,Natural,Geophysical,Volcanic activity,Ash fall,,Mt. Mayon,PHL,Philippines,South-eastern Asia,Asia,"Camalig, Daraga, Legaspi city, Tabaco, Malilipot, Santo Domingo, Ligao, Guinobatan areas (Albay district, Region V (Bicol region) province)",,Earthquake,Yes,No,No,50.0,,,13.257,123.685,,2009,12.0,14.0,2009,12.0,20.0,,,47137.0,,47137.0,,,,,,,70.40886176,"[{""adm2_code"":24240,""adm2_name"":""Albay""}]",2014-07-28,2023-09-25
2009-0578-PHL,No,tec-tra-wat-wat,Technological,Transport,Water,Water,,"Boat ""Catalyn B"" and ""Nathalia""",PHL,Philippines,South-eastern Asia,Asia,Limbones Isl. (Manilla Bay),,,No,No,No,,,,,,,2009,12.0,23.0,2009,12.0,24.0,27.0,,,,,,,,,,,70.40886176,,2010-03-22,2023-09-25
2009-0579-PHL,No,tec-tra-roa-roa,Technological,Transport,Road,Road,,"Ferry ""MV Baleno 9""",PHL,Philippines,South-eastern Asia,Asia,Verde Isl. (Near Batagas city),,,No,No,No,,,,,,,2009,12.0,26.0,2009,12.0,26.0,50.0,,,,,,,,,,,70.40886176,,2010-03-22,2023-09-25
2009-0606-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Goni (Jolina),PHL,Philippines,South-eastern Asia,Asia,"Panay area (Capiz district, Region VI (Western Visayas) province), Negros Occidental, Negros Oriental districts (Region VII (Central Visayas) province), Region IX (Zamboanga Peninsula), Region X (Northern Mindanao), Region XI (Davao Region), Region XII (Soccsksargen), Region XIII (Caraga) provinces",,Flood,No,No,No,,,Kph,,,,2009,8.0,1.0,2009,8.0,3.0,14.0,10.0,221412.0,,221422.0,,,,,2888.0,4102.0,70.40886176,"[{""adm1_code"":67159,""adm1_name"":""Region IX (Zamboanga Peninsula)""},{""adm1_code"":67160,""adm1_name"":""Region X (Northern Mindanao)""},{""adm1_code"":67161,""adm1_name"":""Region XI (Davao Region)""},{""adm1_code"":67162,""adm1_name"":""Region XII (Soccsksargen)""},{""adm1_code"":67165,""adm1_name"":""Region III (Central Luzon)""},{""adm2_code"":24248,""adm2_name"":""Capiz""},{""adm2_code"":24251,""adm2_name"":""Negros Occidental""},{""adm2_code"":24254,""adm2_name"":""Negros Oriental""}]",2010-03-15,2023-09-25
2010-0020-PHL,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,PHL,Philippines,South-eastern Asia,Asia,"Jabonga, Las Nieves, Santiago areas (Agusan del Norte district, Region XIII province), Mainit area (Surigao Del Norte district, Region XIII province), Prosperidad, San Francisco areas (Agusan del Sur district, Region XIII province), Cagdianao, Loreto areas (Dinagat district, Region XIII province)",Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2010,1.0,14.0,2010,1.0,17.0,2.0,,40198.0,,40198.0,,,,,22.0,31.0,71.56359558,"[{""adm2_code"":24275,""adm2_name"":""Agusan Del Norte""},{""adm2_code"":24276,""adm2_name"":""Agusan Del Sur""},{""adm2_code"":67168,""adm2_name"":""Dinagat""},{""adm2_code"":67169,""adm2_name"":""Surigao Del Norte""}]",2010-02-03,2023-09-25
2010-0031-PHL,No,nat-hyd-mmw-lan,Natural,Hydrological,Mass movement (wet),Landslide (wet),,,PHL,Philippines,South-eastern Asia,Asia,"Cagdiana area (Dinagat district, Region XIII (Caraga) province)",Continuous heavy rains,,No,No,No,,,,,,,2010,1.0,1.0,2010,1.0,1.0,2.0,2.0,925.0,,927.0,,,,,78.0,109.0,71.56359558,"[{""adm2_code"":67168,""adm2_name"":""Dinagat""}]",2010-02-03,2023-09-25
2010-0033-PHL,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,PHL,Philippines,South-eastern Asia,Asia,"Naujan, Baco areas (Mindoro Oriental district, Region IV province)",Heavy rains,,No,No,No,,,Km2,,,"Bucayao, Mag-asawang Tubig rivers",2010,1.0,17.0,2010,1.0,17.0,1.0,,15480.0,,15480.0,,,,,,,71.56359558,"[{""adm2_code"":24232,""adm2_name"":""Mindoro Oriental""}]",2010-02-03,2023-09-25
2010-0095-PHL,No,tec-tra-roa-roa,Technological,Transport,Road,Road,,,PHL,Philippines,South-eastern Asia,Asia,Near Pugo,,,No,No,No,,,,,,,2010,3.0,6.0,2010,3.0,6.0,12.0,11.0,,,11.0,,,,,,,71.56359558,,2010-03-08,2023-09-25
2010-0165-PHL,No,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Urban slum,PHL,Philippines,South-eastern Asia,Asia,Manilla,,,No,No,No,,,,,,,2010,4.0,25.0,2010,4.0,25.0,,,,2000.0,2000.0,,,,,,,71.56359558,,2010-04-26,2023-09-25
2010-0226-PHL,No,tec-tra-roa-roa,Technological,Transport,Road,Road,,,PHL,Philippines,South-eastern Asia,Asia,Cebu Island,,,No,No,No,,,,,,,2010,6.0,13.0,2010,6.0,13.0,15.0,,,,,,,,,,,71.56359558,,2010-07-01,2023-09-25
2010-0232-PHL,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2010-000107,,PHL,Philippines,South-eastern Asia,Asia,Sultan Kudarat district (Region XII province),Torrential rain,,No,No,No,,22340.0,Km2,6.78,125.3,,2010,5.0,28.0,2010,6.0,1.0,27.0,,40000.0,,40000.0,,,,,,,71.56359558,"[{""adm2_code"":24274,""adm2_name"":""Sultan Kudarat""}]",2010-07-02,2023-09-25
2010-0281-PHL,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,PHL,Philippines,South-eastern Asia,Asia,"Sultan Kudarat district (Region XII province), Shariff Kabunsuan, Maguindanao districts (ARMM province)",Heavy rains,,No,No,No,,,Km2,,,,2010,6.0,1.0,2010,6.0,1.0,,,200000.0,,200000.0,,,,,,,71.56359558,"[{""adm2_code"":67174,""adm2_name"":""Maguindanao""},{""adm2_code"":67175,""adm2_name"":""Shariff Kabunsuan""},{""adm2_code"":24274,""adm2_name"":""Sultan Kudarat""}]",2010-07-15,2023-09-25
2010-0308-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2010-000131,Typhoon Conson (Basyang),PHL,Philippines,South-eastern Asia,Asia,"Manila City, Muntinlupa City, Pateros areas (Metropolitan Manila district, National Capital region (NCR) province), Dingalan area (Aurora district, Region III (Central Luzon) province), Abucay, Bagac, Balanga, Limay, Mariveles, Morong, Orani, Orion, Samal (Bataan district, Region III (Central Luzon) province), Malolos city (Bulacan district, Region III (Central Luzon) province), Masantol area (Pampanga district, Region III (Central Luzon) province), Basud, Capalonga, Daet, Jose Panganiban, Labo, Mercedes, Paracale, San Lorenzo Ruiz, Santa Elena, Talisay, Vinzons areas (Camarines Norte district, Region V (Bicol region) province), Bombon, Caramoan, Lagonoy, Pasacao, Siruma areas (Camarines Sur district, Region V (Bicol region) province), Bagamanoc, Caramoran, Gigmoto, Pandan areas (Catanduanes district, Region V (Bicol region) province), Region IV-A (Calabarzon) province",,Flood,No,No,Yes,,120.0,Kph,17.1,121.47,,2010,7.0,12.0,2010,7.0,15.0,146.0,91.0,585383.0,,585474.0,,,,,8675.0,12122.0,71.56359558,"[{""adm1_code"":67166,""adm1_name"":""Region IV-A (Calabarzon)""},{""adm2_code"":24210,""adm2_name"":""Metropolitan Manila""},{""adm2_code"":24241,""adm2_name"":""Camarines Norte""},{""adm2_code"":24242,""adm2_name"":""Camarines Sur""},{""adm2_code"":24243,""adm2_name"":""Catanduanes""},{""adm2_code"":24220,""adm2_name"":""Bataan""},{""adm2_code"":24221,""adm2_name"":""Bulacan""},{""adm2_code"":24223,""adm2_name"":""Pampanga""},{""adm2_code"":24226,""adm2_name"":""Aurora""}]",2010-08-13,2023-09-25
2010-0371-PHL,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,PHL,Philippines,South-eastern Asia,Asia,"Sultan Kudarat, Pagalundan, Datu Montawal areas (Maguindanao district, ARMM province), Lambayong area (Sultan Kudarat district, Region XII province), Kabacan area (North Cotabato district, Region XII province)",Moderate and heavy rain,,No,No,No,,,Km2,,,Simuay river,2010,7.0,13.0,2010,7.0,31.0,,,80920.0,,80920.0,,,,,,,71.56359558,"[{""adm2_code"":67174,""adm2_name"":""Maguindanao""},{""adm2_code"":24273,""adm2_name"":""North Cotabato""},{""adm2_code"":24274,""adm2_name"":""Sultan Kudarat""}]",2010-08-04,2023-09-25
2010-0383-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2010-000157,Tropical storm Ester (Dianmu),PHL,Philippines,South-eastern Asia,Asia,"Sitio Sabitan area (Santo Rosario borough, Malolos city, Bulacan district, Region III (Central Luzon) province), Navostas area (Metropolitan Manila district, National Capital region (NCR) province), Region IV (Southern Tagalog) province",,Transport accident,No,No,No,,95.0,Kph,,,,2010,8.0,9.0,2010,8.0,9.0,31.0,,1045.0,,1045.0,,,,,,,71.56359558,"[{""adm1_code"":67167,""adm1_name"":""Region IV (Southern Tagalog)""},{""adm2_code"":24210,""adm2_name"":""Metropolitan Manila""},{""adm2_code"":24221,""adm2_name"":""Bulacan""}]",2010-12-07,2023-09-25
2010-0391-PHL,No,nat-bio-epi-vir,Natural,Biological,Epidemic,Viral disease,GLIDE:EP-2010-000146,Dengue,PHL,Philippines,South-eastern Asia,Asia,"National Capital, Ilocos, Cagayan Valley, Cordillera Administrative Region, Central Luzon, Calabarzon, Mimaropa, Bicol, Western Visayas, Eastern Visayas, Zamboanga Peninsula, Nordern Mindanao, Davao, Soccsksargen, Autonomos Region of Muslim Mindanao, Caraga",,,No,No,Yes,,,Vaccinated,,,,2010,1.0,1.0,2010,11.0,,737.0,123939.0,,,123939.0,,,,,,,71.56359558,,2011-01-21,2023-09-25
2010-0398-PHL,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,PHL,Philippines,South-eastern Asia,Asia,"Brgys Putik, Tugbungan, Boalan barangays villages (Zamboanga City area, Zamboanga Del Sur district, Region IX province)",,,No,No,No,,,Km2,,,,2010,8.0,15.0,2010,8.0,15.0,,,505.0,,505.0,,,,,,,71.56359558,"[{""adm2_code"":67164,""adm2_name"":""Zamboanga Del Sur""}]",2010-08-16,2023-09-25
2010-0412-PHL,No,tec-tra-roa-roa,Technological,Transport,Road,Road,,,PHL,Philippines,South-eastern Asia,Asia,Near Baguio,,,No,No,No,,,,,,,2010,8.0,18.0,2010,8.0,18.0,40.0,9.0,,,9.0,,,,,,,71.56359558,,2010-08-23,2023-09-25
2010-0488-PHL,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,PHL,Philippines,South-eastern Asia,Asia,"Polomok, Koronadal City, Banga, Tupi areas (South Cotabato district, Region XII province), Lambayong, Tacurong City areas (Sultan Kudarat district, Region XII province), Marilog, Davao City areas (Davao Del Sur district, Region XI province), Kalilangan areas (Bukidnon Region X province), Cagayan de Oro City area (Misamis Oriental district, Region X province)",Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2010,9.0,10.0,2010,9.0,17.0,6.0,9.0,46704.0,,46713.0,,,,,3156.0,4410.0,71.56359558,"[{""adm2_code"":24262,""adm2_name"":""Bukidnon""},{""adm2_code"":24265,""adm2_name"":""Misamis Oriental""},{""adm2_code"":24268,""adm2_name"":""Davao Del Sur""},{""adm2_code"":24271,""adm2_name"":""South Cotabato""},{""adm2_code"":24274,""adm2_name"":""Sultan Kudarat""}]",2010-12-07,2023-09-25
2010-0543-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2010-000205,Typhoon Megi (Juan),PHL,Philippines,South-eastern Asia,Asia,"Aringuay, Bangar areas (La Union district, Region I (Ilocos region) province), Bolinao areas (Pangasinan district, Region I (Ilocos region) province), Aparri, Claveria, Gonzaga, Iguig, Lasam, Rizal, Santa Aba, Santa Praxedes, Santa Teresita, Santo Nino, Tiao areas (Cagayan district, Region II (Cagayan Valley) province), Dinapigue, Divilacan, San Mariano, Santa Maria (Isabela district, Region II (Cagayan Valley) province), Casiguran, Dilasag, Dinalungan areas (Aurora district, Region III (Central Luzon) province), Bagio City, Itogon, La Trinidad, Tublay areas (Benguet district, Cordillera Administrative region (CAR) province), Pinukbuk, Tabuk areas (Kalinga district, Cordillera Administrative region (CAR) province), Tadian area (Mountain Province district, Cordillera Administrative region (CAR) province)",,,Yes,No,Yes,6456.0,260.0,Kph,,,,2010,10.0,18.0,2010,10.0,18.0,35.0,42.0,2008984.0,,2009026.0,,,,,275745.0,385315.0,71.56359558,"[{""adm2_code"":24206,""adm2_name"":""Benguet""},{""adm2_code"":24208,""adm2_name"":""Kalinga""},{""adm2_code"":24209,""adm2_name"":""Mountain Province""},{""adm2_code"":24213,""adm2_name"":""La Union""},{""adm2_code"":24214,""adm2_name"":""Pangasinan""},{""adm2_code"":24216,""adm2_name"":""Cagayan""},{""adm2_code"":24217,""adm2_name"":""Isabela""},{""adm2_code"":24226,""adm2_name"":""Aurora""}]",2014-07-28,2023-09-25
2010-0585-PHL,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2010-000219,,PHL,Philippines,South-eastern Asia,Asia,"Isabela, Cagayan, Quirino districts (Region II province), Kalinga district (CAR province), Aurora district (Region III province)",Torrential rain,"Slide (land, mud, snow, rock)",No,No,No,,15301.0,Km2,17.71,121.8,,2010,11.0,1.0,2010,11.0,10.0,16.0,,450673.0,,450673.0,,,,,,,71.56359558,"[{""adm2_code"":24208,""adm2_name"":""Kalinga""},{""adm2_code"":24216,""adm2_name"":""Cagayan""},{""adm2_code"":24217,""adm2_name"":""Isabela""},{""adm2_code"":24219,""adm2_name"":""Quirino""},{""adm2_code"":24226,""adm2_name"":""Aurora""}]",2010-11-24,2023-09-25
2010-0606-PHL,No,nat-geo-vol-ash,Natural,Geophysical,Volcanic activity,Ash fall,,Mt. Bulusan,PHL,Philippines,South-eastern Asia,Asia,"Casiguran, Juban, Irosin, Magallanes areas (Sorsogon district, Region V (Bicol region) province)",,,No,No,No,,,,12.77,124.05,,2010,11.0,9.0,2010,11.0,9.0,,,14161.0,,14161.0,,,,,,,71.56359558,"[{""adm2_code"":24245,""adm2_name"":""Sorsogon""}]",2014-07-28,2023-09-25
2010-0620-PHL,No,tec-tra-wat-wat,Technological,Transport,Water,Water,,,PHL,Philippines,South-eastern Asia,Asia,Near Batanes Isl.,,,No,No,No,,,,,,,2010,12.0,3.0,2010,12.0,3.0,10.0,,14.0,,14.0,,,,,,,71.56359558,,2010-12-06,2023-09-25
2010-0632-PHL,No,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,"Hotel ""Bed and Breakfast""",PHL,Philippines,South-eastern Asia,Asia,Tuguegarao city,,,No,No,No,,,,,,,2010,12.0,18.0,2010,12.0,19.0,15.0,,,,,,,,,,,71.56359558,,2010-12-20,2023-09-25
2010-0659-PHL,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,PHL,Philippines,South-eastern Asia,Asia,"Palawan district (Region IV province), Albay, Sorsogon, Catanduanes districts (Region V province), Bohol, Cebu districts (Region VII (Central Visayas) province), Eastern Samar, Leyte, Samar, Northern Samar, Southern Leyte districts (Region VIII province), Camiguin, Lanao del Norte districts (Region X (Northern Mindanao) province), Compostela, Davao Oriental, Davao del Norte, Davao del Sur districts (Region XI (Davao region) province), South Cobato district (Region XII province), Agusan del Norte, Agusan del Sur, Surigao del Norte, Surigao del Sur districts (Region XIII (Caraga) province), Maguindanao district (ARMM province)",Continuous rains due to tail-end of a cold front,"Slide (land, mud, snow, rock)",No,No,No,251.0,10773.0,Km2,8.132,125.57,,2010,12.0,24.0,2011,1.0,25.0,110.0,13.0,1972433.0,,1972446.0,,,,,47411.0,66250.0,71.56359558,"[{""adm2_code"":24240,""adm2_name"":""Albay""},{""adm2_code"":24243,""adm2_name"":""Catanduanes""},{""adm2_code"":24245,""adm2_name"":""Sorsogon""},{""adm2_code"":24252,""adm2_name"":""Bohol""},{""adm2_code"":24253,""adm2_name"":""Cebu""},{""adm2_code"":24257,""adm2_name"":""Eastern Samar""},{""adm2_code"":24258,""adm2_name"":""Leyte""},{""adm2_code"":24259,""adm2_name"":""Northern Samar""},{""adm2_code"":24260,""adm2_name"":""Southern Leyte""},{""adm2_code"":24261,""adm2_name"":""Samar""},{""adm2_code"":24275,""adm2_name"":""Agusan Del Norte""},{""adm2_code"":24276,""adm2_name"":""Agusan Del Sur""},{""adm2_code"":24278,""adm2_name"":""Surigao Del Sur""},{""adm2_code"":67169,""adm2_name"":""Surigao Del Norte""},{""adm2_code"":67174,""adm2_name"":""Maguindanao""},{""adm2_code"":24263,""adm2_name"":""Camiguin""},{""adm2_code"":24272,""adm2_name"":""Lanao Del Norte""},{""adm2_code"":24266,""adm2_name"":""Compostela""},{""adm2_code"":24267,""adm2_name"":""Davao del Norte""},{""adm2_code"":24268,""adm2_name"":""Davao Del Sur""},{""adm2_code"":24269,""adm2_name"":""Davao Oriental""},{""adm2_code"":24271,""adm2_name"":""South Cotabato""},{""adm2_code"":24233,""adm2_name"":""Palawan""}]",2011-04-04,2023-09-25
2011-0021-PHL,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,PHL,Philippines,South-eastern Asia,Asia,"Southern Leyte district (Region VIII (Eastern Visayas) province), Camiguin, Misamis Occidental, Misamis Oriental districts (Region X (Northern Mindanao) province), Compostela, Davao Oriental districts (Region XI (Davao region) province), Agusan del Norte, Agusan del Sur, Dinagat, Surigao del Norte, Surigao del Sur districts (Region XIII (Caraga) province), Masbate district (Region V (Bicol region) province), Sulu district (ARMM province)",Heavy rains,"Slide (land, mud, snow, rock)",Yes,No,No,,3623.0,Km2,9.40044,125.78,32342,2011,1.0,25.0,2011,2.0,7.0,23.0,164.0,638254.0,,638418.0,,,,,12411.0,16812.0,73.82275086,"[{""adm2_code"":24244,""adm2_name"":""Masbate""},{""adm2_code"":24260,""adm2_name"":""Southern Leyte""},{""adm2_code"":24275,""adm2_name"":""Agusan Del Norte""},{""adm2_code"":24276,""adm2_name"":""Agusan Del Sur""},{""adm2_code"":24278,""adm2_name"":""Surigao Del Sur""},{""adm2_code"":67168,""adm2_name"":""Dinagat""},{""adm2_code"":67169,""adm2_name"":""Surigao Del Norte""},{""adm2_code"":24202,""adm2_name"":""Sulu""},{""adm2_code"":24263,""adm2_name"":""Camiguin""},{""adm2_code"":24264,""adm2_name"":""Misamis Occidental""},{""adm2_code"":24265,""adm2_name"":""Misamis Oriental""},{""adm2_code"":24266,""adm2_name"":""Compostela""},{""adm2_code"":24269,""adm2_name"":""Davao Oriental""}]",2014-07-28,2023-09-25
2011-0044-PHL,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,PHL,Philippines,South-eastern Asia,Asia,"Sulu district (ARMM province), Surigao del Norte, Agusan del Norte, Surigao del Sur, Agusan del Sur districts (Region XIII province)",Torrential rain,,No,No,No,,44521.0,Km2,7.0,124.865,,2011,2.0,1.0,2011,2.0,4.0,11.0,,2000.0,,2000.0,,,,,,,73.82275086,"[{""adm2_code"":24275,""adm2_name"":""Agusan Del Norte""},{""adm2_code"":24276,""adm2_name"":""Agusan Del Sur""},{""adm2_code"":24278,""adm2_name"":""Surigao Del Sur""},{""adm2_code"":67169,""adm2_name"":""Surigao Del Norte""},{""adm2_code"":24202,""adm2_name"":""Sulu""}]",2011-03-01,2023-09-25
2011-0058-PHL,No,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Slum,PHL,Philippines,South-eastern Asia,Asia,Bahay Toro (Quezon city),,,No,No,No,,,,,,,2011,2.0,14.0,2011,2.0,15.0,1.0,6.0,,10000.0,10006.0,,,,,234.0,317.0,73.82275086,,2012-04-05,2023-09-25
2011-0059-PHL,No,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,,PHL,Philippines,South-eastern Asia,Asia,Near Bahay Toro (Quezon city),,,No,No,No,,,,,,,2011,2.0,8.0,2011,2.0,8.0,,11.0,,20000.0,20011.0,,,,,467.0,633.0,73.82275086,,2011-03-04,2023-09-25
2011-0060-PHL,No,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,,PHL,Philippines,South-eastern Asia,Asia,Navotas district (Manilla region),,,No,No,No,,,,,,,2011,1.0,29.0,2011,1.0,29.0,12.0,,,,,,,,,,,73.82275086,,2011-03-04,2023-09-25
2011-0087-PHL,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,PHL,Philippines,South-eastern Asia,Asia,"Bohol district (Central Visayas province), Biliran, Eastern Samar, Leyte, Northern Samar, Samar, Southern Leyte districts (Eastern Visayas province), Lanao del Norte, Misamis Oriental districts (Northern Mindanao province), South Cotabato district (Soccsksargen province), Surigao Del Sur district (Caraga province)",Torrential rains,"Rain|Slide (land, mud, snow, rock)",No,No,No,,25963.0,Km2,8.104,125.091,,2011,3.0,14.0,2011,3.0,18.0,16.0,1.0,241776.0,,241777.0,,,,,280.0,379.0,73.82275086,"[{""adm2_code"":24252,""adm2_name"":""Bohol""},{""adm2_code"":24256,""adm2_name"":""Biliran""},{""adm2_code"":24257,""adm2_name"":""Eastern Samar""},{""adm2_code"":24258,""adm2_name"":""Leyte""},{""adm2_code"":24259,""adm2_name"":""Northern Samar""},{""adm2_code"":24260,""adm2_name"":""Southern Leyte""},{""adm2_code"":24261,""adm2_name"":""Samar""},{""adm2_code"":24278,""adm2_name"":""Surigao Del Sur""},{""adm2_code"":24265,""adm2_name"":""Misamis Oriental""},{""adm2_code"":24272,""adm2_name"":""Lanao Del Norte""},{""adm2_code"":24271,""adm2_name"":""South Cotabato""}]",2011-04-21,2023-09-25
2011-0101-PHL,No,nat-geo-vol-ash,Natural,Geophysical,Volcanic activity,Ash fall,,Mt. Bulusan,PHL,Philippines,South-eastern Asia,Asia,"Irosin, Juban, Bulan areas (Sorsogon district, Region V (Bicol region) province)",,,No,No,No,,,,12.77,124.05,,2011,2.0,21.0,2011,2.0,21.0,,,32616.0,,32616.0,,,,,,,73.82275086,"[{""adm2_code"":24245,""adm2_name"":""Sorsogon""}]",2014-07-28,2023-09-25
2011-0141-PHL,No,nat-hyd-mmw-lan,Natural,Hydrological,Mass movement (wet),Landslide (wet),,,PHL,Philippines,South-eastern Asia,Asia,"Pantukan area (Compostela district, Region XI (Davao Region) province)",Heavy rains,,No,No,No,,,,,,,2011,4.0,22.0,2011,4.0,22.0,24.0,14.0,560.0,,574.0,,,,,,,73.82275086,"[{""adm2_code"":24266,""adm2_name"":""Compostela""}]",2011-12-30,2023-09-25
2011-0157-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Bebeng (Aere),PHL,Philippines,South-eastern Asia,Asia,"Bulacan, Zambales districts (Region III (Central Luzon) province), Cebu district (Region VII (Central Visayas) province), Eastern Samar, Leyte, Northern Samar, Samar districts (Region VIII (Eastern Visayas) province), National Capital region (NCR), Region V (Bicol region)",,"Flood|Slide (land, mud, snow, rock)",No,No,No,,,Kph,,,,2011,5.0,8.0,2011,5.0,11.0,37.0,11.0,430081.0,,430092.0,,,,,31259.0,42343.0,73.82275086,"[{""adm1_code"":2355,""adm1_name"":""National Capital region (NCR)""},{""adm1_code"":2361,""adm1_name"":""Region V (Bicol region)""},{""adm2_code"":24253,""adm2_name"":""Cebu""},{""adm2_code"":24257,""adm2_name"":""Eastern Samar""},{""adm2_code"":24258,""adm2_name"":""Leyte""},{""adm2_code"":24259,""adm2_name"":""Northern Samar""},{""adm2_code"":24261,""adm2_name"":""Samar""},{""adm2_code"":24221,""adm2_name"":""Bulacan""},{""adm2_code"":24225,""adm2_name"":""Zambales""}]",2011-12-29,2023-09-25
2011-0203-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,"Tropical storm ""Dodong"" (Sarika)",PHL,Philippines,South-eastern Asia,Asia,"National Capital region (NCR), Region III (Central Luzon), Region IV (Southern Tagalog), Region IV-A (Calabarzon) provinces",,"Flood|Slide (land, mud, snow, rock)",No,No,No,,,Kph,,,,2011,6.0,9.0,2011,6.0,10.0,9.0,1.0,1151.0,,1152.0,,,,,,,73.82275086,"[{""adm1_code"":2355,""adm1_name"":""National Capital region (NCR)""},{""adm1_code"":67165,""adm1_name"":""Region III (Central Luzon)""},{""adm1_code"":67166,""adm1_name"":""Region IV-A (Calabarzon)""},{""adm1_code"":67167,""adm1_name"":""Region IV (Southern Tagalog)""}]",2012-01-03,2023-09-25
2011-0204-PHL,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,PHL,Philippines,South-eastern Asia,Asia,"Bukidnon district (Region X province), Compostela, Davao Del Sur districts (Region XI province), North Cotabato, Sultan Kudarat districts (Region XII province), Maguindanao district (ARMM province)",Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,71700.0,Km2,8.306,125.21,"Bulatukan, Pulabgui, Pagalungan, Simuay, Rio Grande, Tunggol, Maradugao, Malatipay, Saguirayan rivers",2011,5.0,31.0,2011,6.0,19.0,12.0,3.0,944778.0,,944781.0,,,,,10666.0,14448.0,73.82275086,"[{""adm2_code"":67174,""adm2_name"":""Maguindanao""},{""adm2_code"":24262,""adm2_name"":""Bukidnon""},{""adm2_code"":24266,""adm2_name"":""Compostela""},{""adm2_code"":24268,""adm2_name"":""Davao Del Sur""},{""adm2_code"":24273,""adm2_name"":""North Cotabato""},{""adm2_code"":24274,""adm2_name"":""Sultan Kudarat""}]",2012-01-09,2023-09-25
